Block,Variable,Code,Type,Unit,Source,Year,Value
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1998,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,1999,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2000,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2001,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2002,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2003,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2004,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2005,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2006,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2007,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2008,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2009,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2010,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2011,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2012,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2013,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2014,
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2015,55406893.01
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2016,79314010.46000001
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2017,128760537.55
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2018,143079564.36
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2019,162857697.6
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2020,227014247.14
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2021,250099403.53
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2022,259578811.39
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2023,292244712.14
Fiscal,Compensation of employees,WAGES,Collect,USD,CBS,2024,341574738.3200001
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1990,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1991,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1992,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1993,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1994,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1995,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1996,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1997,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1998,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,1999,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2000,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2001,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2002,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2003,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2004,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2005,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2006,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2007,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2008,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2009,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2010,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2011,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2012,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2013,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2014,
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2015,62169799.97533333
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2016,74667648.38666667
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2017,87764661.54
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2018,89513392.74661689
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2019,105952284.9380582
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2020,80687430.29222356
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2021,106055549.263252
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2022,140670110.9266666
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2023,138201058.56
Fiscal,Goods and services expenditure,GDS_SERV_EXP,Collect,USD,CBS,2024,204503360.8718
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1990,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1991,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1992,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1993,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1994,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1995,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1996,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1997,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1998,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,1999,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2000,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2001,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2002,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2003,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2004,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2005,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2006,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2007,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2008,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2009,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2010,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2011,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2012,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2013,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2014,
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2015,13839502.88111111
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2016,9416649.290000001
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2017,23397523.41
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2018,58352843.34
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2019,48494146.83
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2020,80283380.81999998
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2021,45850522.89
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2022,111242917.45
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2023,126273305.11
Fiscal,Transfers,TRANSFERS,Collect,USD,CBS,2024,160338802.39
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1990,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1991,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1992,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1993,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1994,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1995,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1996,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1997,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1998,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,1999,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2000,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2001,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2002,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2003,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2004,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2005,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2006,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2007,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2008,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2009,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2010,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2011,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2012,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2013,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2014,
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2015,2000000
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2016,4000000
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2017,6000000
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2018,9000000
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2019,12000000
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2020,14444846.36
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2021,14605117.63
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2022,12690618.19
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2023,13198206.75
Fiscal,Interest payments,INT_PAY,Collect,USD,CBS,2024,7503730.870000001
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1990,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1991,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1992,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1993,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1994,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1995,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1996,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1997,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1998,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,1999,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2000,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2001,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2002,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2003,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2004,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2005,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2006,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2007,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2008,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2009,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2010,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2011,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2012,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2013,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2014,
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2015,147500
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2016,1558724.5
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2017,1185433.33
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2018,960959.45
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2019,1232573.16
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2020,18560275.55
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2021,16103418.26
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2022,13200987.96
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2023,14407773.01
Fiscal,Capital expenditure,CAPEX,Collect,USD,CBS,2024,28519394.43
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1990,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1991,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1992,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1993,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1994,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1995,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1996,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1997,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1998,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,1999,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2000,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2001,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2002,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2003,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2004,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2005,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2006,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2007,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2008,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2009,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2010,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2011,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2012,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2013,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2014,
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2015,2596886.42
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2016,2059408.7
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2017,4010343.38
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2018,4106724.67
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2019,412140.25
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2020,923442.86
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2021,2069069.26
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2022,4635963.71
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2023,10387356.24
Fiscal,Other expenditure,OTHER_EXP,Collect,USD,CBS,2024,23273946.17
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1990,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1991,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1992,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1993,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1994,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1995,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1996,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1997,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1998,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,1999,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2000,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2001,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2002,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2003,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2004,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2005,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2006,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2007,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2008,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2009,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2010,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2011,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2012,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2013,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2014,
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2015,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2016,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2017,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2018,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2019,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2020,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2021,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2022,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2023,0
Fiscal,Domestic financing,DOM_FIN,Collect,USD,N/A,2024,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1990,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1991,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1992,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1993,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1994,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1995,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1996,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1997,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1998,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,1999,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2000,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2001,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2002,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2003,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2004,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2005,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2006,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2007,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2008,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2009,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2010,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2011,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2012,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2013,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2014,
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2015,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2016,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2017,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2018,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2019,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2020,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2021,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2022,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2023,0
Fiscal,External financing,EXT_FIN,Collect,USD,N/A,2024,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1990,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1991,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1992,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1993,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1994,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1995,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1996,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1997,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1998,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,1999,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2000,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2001,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2002,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2003,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2004,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2005,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2006,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2007,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2008,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2009,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2010,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2011,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2012,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2013,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2014,
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2015,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2016,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2017,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2018,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2019,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2020,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2021,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2022,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2023,0
Fiscal,Government debt,GOV_DEBT,Collect,USD,N/A,2024,0
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1990,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1991,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1992,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1993,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1994,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1995,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1996,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1997,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1998,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,1999,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2000,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2001,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2002,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2003,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2004,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2005,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2006,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2007,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2008,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2009,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2010,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2011,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2012,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2013,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2014,
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2015,109480054.9011111
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2016,109796702.8988
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2017,133741114.1072556
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2018,161341755.222
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2019,204722965.7824111
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2020,189940233.0179555
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2021,206131910.5438778
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2022,229891079.5206445
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2023,288139978.6361334
Fiscal,Tax revenue,TAXREV,Compute,USD,CBS,2024,317365082.075954
Fiscal,Total revenue,REV,Compute,USD,CBS,1990,
Fiscal,Total revenue,REV,Compute,USD,CBS,1991,
Fiscal,Total revenue,REV,Compute,USD,CBS,1992,
Fiscal,Total revenue,REV,Compute,USD,CBS,1993,
Fiscal,Total revenue,REV,Compute,USD,CBS,1994,
Fiscal,Total revenue,REV,Compute,USD,CBS,1995,
Fiscal,Total revenue,REV,Compute,USD,CBS,1996,
Fiscal,Total revenue,REV,Compute,USD,CBS,1997,
Fiscal,Total revenue,REV,Compute,USD,CBS,1998,
Fiscal,Total revenue,REV,Compute,USD,CBS,1999,
Fiscal,Total revenue,REV,Compute,USD,CBS,2000,
Fiscal,Total revenue,REV,Compute,USD,CBS,2001,
Fiscal,Total revenue,REV,Compute,USD,CBS,2002,
Fiscal,Total revenue,REV,Compute,USD,CBS,2003,
Fiscal,Total revenue,REV,Compute,USD,CBS,2004,
Fiscal,Total revenue,REV,Compute,USD,CBS,2005,
Fiscal,Total revenue,REV,Compute,USD,CBS,2006,
Fiscal,Total revenue,REV,Compute,USD,CBS,2007,
Fiscal,Total revenue,REV,Compute,USD,CBS,2008,
Fiscal,Total revenue,REV,Compute,USD,CBS,2009,
Fiscal,Total revenue,REV,Compute,USD,CBS,2010,
Fiscal,Total revenue,REV,Compute,USD,CBS,2011,
Fiscal,Total revenue,REV,Compute,USD,CBS,2012,
Fiscal,Total revenue,REV,Compute,USD,CBS,2013,111000000000000000
Fiscal,Total revenue,REV,Compute,USD,CBS,2014,145000000000000000
Fiscal,Total revenue,REV,Compute,USD,CBS,2015,139649847.7111111
Fiscal,Total revenue,REV,Compute,USD,CBS,2016,133907910.1676889
Fiscal,Total revenue,REV,Compute,USD,CBS,2017,164352915.6094778
Fiscal,Total revenue,REV,Compute,USD,CBS,2018,205814989.9175556
Fiscal,Total revenue,REV,Compute,USD,CBS,2019,279662121.4524111
Fiscal,Total revenue,REV,Compute,USD,CBS,2020,261644860.7779555
Fiscal,Total revenue,REV,Compute,USD,CBS,2021,272926320.8538778
Fiscal,Total revenue,REV,Compute,USD,CBS,2022,310868982.4406444
Fiscal,Total revenue,REV,Compute,USD,CBS,2023,390325196.4461334
Fiscal,Total revenue,REV,Compute,USD,CBS,2024,419954956.9759541
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1990,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1991,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1992,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1993,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1994,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1995,
Fiscal,Total revenue and grants,REV_GRANTS,Compute,USD,CBS,1996,
